,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,hm_avg_pts_diff,aw_avg_pts_diff,elo1_pre,elo2_pre,qbelo_prob1,over,result
3827,1995-12-24,1995,17,NYJ,NO,NO,-2.5,39.5,34.0,18.0,0,12,0,0.0,1.0,-9.266666666666667,-2.7333333333333334,1306.098,1458.191,0.395126437292,0.0,0
3829,1995-12-24,1995,17,LAR,MIA,MIA,-6.0,45.0,72.0,0.0,22,41,0,0.0,1.0,-6.0,3.1333333333333333,1363.491,1539.048,0.31756943866,1.0,0
3830,1995-12-24,1995,17,WAS,CAR,WAS,-4.5,40.5,33.0,13.0,20,17,0,1.0,0.0,-2.4,-2.2,1424.25,1402.847,0.599052145235,0.0,1
3831,1995-12-25,1995,17,ARI,DAL,DAL,-8.5,41.5,56.0,10.0,13,37,0,0.0,1.0,-8.2,8.0,1371.262,1664.593,0.23244527077,1.0,0
3844,1996-09-01,1996,1,CAR,ATL,ATL,-3.0,41.0,72.0,6.0,29,6,0,0.0,1.0,-2.25,-0.23529411764705882,1430.172,1497.907,0.438840507497,0.0,1
3845,1996-09-01,1996,1,DEN,NYJ,DEN,-8.0,42.0,74.0,14.0,31,6,0,1.0,0.0,2.6875,-9.4375,1500.533,1359.989,0.726931063553,0.0,1
3846,1996-09-01,1996,1,TEN,KC,KC,-4.0,38.0,72.0,0.0,19,20,0,0.0,1.0,1.5,6.705882352941177,1493.15,1597.606,0.441390488874,1.0,0
3847,1996-09-01,1996,1,IND,ARI,IND,-8.5,38.0,72.0,0.0,20,13,0,1.0,0.0,1.5263157894736843,-9.1875,1538.067,1407.607,0.758315260333,0.0,1
3848,1996-09-01,1996,1,JAX,PIT,PIT,-4.5,38.0,78.0,8.0,24,9,0,0.0,1.0,-8.0625,4.894736842105263,1347.328,1584.731,0.350448402196,0.0,1
3849,1996-09-01,1996,1,MIA,NE,MIA,-3.0,43.5,85.0,7.0,24,10,0,1.0,0.0,3.0,-5.1875,1522.78,1471.472,0.636936476936,0.0,1
3850,1996-09-01,1996,1,MIN,DET,MIN,-2.5,46.0,72.0,0.0,17,13,0,1.0,0.0,1.6875,4.647058823529412,1521.36,1554.717,0.560025143601,0.0,1
3851,1996-09-01,1996,1,NYG,BUF,BUF,-3.5,39.5,72.0,9.0,20,23,0,0.0,1.0,-3.125,0.6111111111111112,1472.141,1509.154,0.480149627673,1.0,0
3852,1996-09-01,1996,1,LAC,SEA,LAC,-4.5,39.0,74.0,7.0,29,7,0,1.0,0.0,-1.0,-0.1875,1521.885,1494.228,0.638521891319,0.0,1
3853,1996-09-01,1996,1,SF,NO,SF,-12.0,45.0,61.0,12.0,27,11,0,1.0,0.0,11.117647058823529,-1.8125,1625.519,1486.204,0.816506261645,0.0,1
3854,1996-09-01,1996,1,LAR,CIN,LAR,-3.0,44.0,72.0,0.0,26,16,0,1.0,0.0,-6.8125,-1.5625,1397.5,1444.728,0.530783942123,0.0,1
3855,1996-09-01,1996,1,TB,GB,GB,-6.0,39.5,81.0,6.0,3,34,0,0.0,1.0,-6.0625,5.578947368421052,1425.064,1608.536,0.354734372465,0.0,0
3856,1996-09-01,1996,1,WAS,PHI,WAS,-1.5,40.5,76.0,9.0,14,17,0,1.0,0.0,-2.0625,-1.0,1457.892,1531.468,0.439852433515,0.0,0
3857,1996-09-02,1996,1,CHI,DAL,DAL,-2.5,43.0,72.0,7.0,22,6,0,0.0,1.0,2.0,9.68421052631579,1511.474,1654.254,0.437709865257,0.0,1
3858,1996-09-08,1996,2,ARI,MIA,MIA,-6.0,39.0,90.0,6.0,10,38,0,0.0,1.0,-7.0,14.0,1398.247,1540.198,0.358337474114,1.0,0
3859,1996-09-08,1996,2,ATL,MIN,ATL,-4.0,46.0,72.0,0.0,17,23,0,1.0,0.0,-23.0,4.0,1465.836,1535.785,0.67025315818,0.0,0
3860,1996-09-08,1996,2,BUF,NE,BUF,-4.5,41.5,67.0,17.0,17,10,0,1.0,0.0,3.0,-14.0,1524.324,1454.054,0.644521757574,0.0,1
3861,1996-09-08,1996,2,DAL,NYG,DAL,-10.0,38.0,81.0,9.0,27,0,0,1.0,0.0,-16.0,-3.0,1618.416,1456.971,0.773962890692,0.0,1
3862,1996-09-08,1996,2,DET,TB,DET,-11.0,42.0,72.0,0.0,21,6,0,1.0,0.0,-4.0,-31.0,1540.292,1402.976,0.723839927757,0.0,1
3863,1996-09-08,1996,2,JAX,TEN,JAX,-2.5,39.0,82.0,8.0,27,34,0,1.0,0.0,15.0,-1.0,1391.224,1487.11,0.552579695449,1.0,0
3865,1996-09-08,1996,2,NO,CAR,NO,-3.0,40.5,72.0,0.0,20,22,0,1.0,0.0,-16.0,23.0,1473.98,1462.243,0.601249031942,1.0,0
3866,1996-09-08,1996,2,NYJ,IND,IND,-4.5,38.0,74.0,12.0,7,21,0,0.0,1.0,-25.0,7.0,1346.016,1547.427,0.350659777546,0.0,0
3867,1996-09-08,1996,2,PIT,BAL,PIT,-4.0,37.5,71.0,8.0,31,17,0,1.0,0.0,-15.0,5.0,1540.836,1448.936,0.634531324021,1.0,1
3868,1996-09-08,1996,2,LAC,CIN,LAC,-6.5,41.0,74.0,9.0,27,14,0,1.0,0.0,22.0,-10.0,1544.134,1422.157,0.705649655539,0.0,1
3869,1996-09-08,1996,2,SF,LAR,SF,-12.5,44.0,67.0,13.0,34,0,0,1.0,0.0,16.0,10.0,1637.743,1420.071,0.840930026161,0.0,1
3870,1996-09-08,1996,2,SEA,DEN,DEN,-2.0,41.5,72.0,0.0,20,30,0,0.0,1.0,-22.0,25.0,1471.979,1514.507,0.471458642279,1.0,0
3871,1996-09-08,1996,2,WAS,CHI,PICK,0.0,43.5,77.0,9.0,10,3,0,0.0,0.0,-3.0,16.0,1444.424,1547.312,0.411856053421,0.0,1
3872,1996-09-09,1996,2,GB,PHI,GB,-7.5,40.0,65.0,8.0,39,13,0,1.0,0.0,31.0,3.0,1630.624,1544.936,0.674410222599,1.0,1
3873,1996-09-15,1996,3,CHI,MIN,CHI,-3.5,42.5,60.0,7.0,14,20,0,1.0,0.0,4.5,5.0,1523.855,1554.924,0.535853412123,0.0,0
3874,1996-09-15,1996,3,CIN,NO,CIN,-3.0,42.5,57.0,6.0,30,15,0,1.0,0.0,-11.5,-9.0,1409.791,1460.123,0.547323102447,1.0,1
3875,1996-09-15,1996,3,DAL,IND,DAL,-9.5,38.5,78.0,15.0,24,25,0,1.0,0.0,5.5,10.5,1631.321,1563.4,0.630358020536,1.0,0
3876,1996-09-15,1996,3,DEN,TB,DEN,-13.0,40.5,59.0,9.0,27,23,0,1.0,0.0,17.5,-23.0,1540.298,1390.899,0.794886971456,1.0,1
3877,1996-09-15,1996,3,GB,LAC,GB,-8.5,44.0,55.0,9.0,42,10,0,1.0,0.0,28.5,17.5,1648.871,1556.5,0.715412967983,1.0,1
3878,1996-09-15,1996,3,TEN,BAL,TEN,-3.5,40.0,72.0,0.0,29,13,0,1.0,0.0,3.0,-4.5,1505.799,1434.356,0.565714770789,1.0,1
3879,1996-09-15,1996,3,MIA,NYJ,MIA,-12.5,39.5,83.0,8.0,36,27,0,1.0,0.0,21.0,-19.5,1565.643,1330.044,0.830147628417,1.0,1
3880,1996-09-15,1996,3,NE,ARI,NE,-10.0,39.5,64.0,11.0,31,0,0,1.0,0.0,-10.5,-17.5,1441.728,1372.803,0.718268777681,0.0,1
3881,1996-09-15,1996,3,NYG,WAS,WAS,-1.0,38.5,68.0,10.0,10,31,0,0.0,1.0,-15.0,2.0,1444.066,1467.881,0.514529849108,1.0,0
3883,1996-09-15,1996,3,PHI,DET,PHI,-1.5,42.5,65.0,9.0,24,17,0,1.0,0.0,-11.5,5.5,1526.688,1552.369,0.595462310508,0.0,1
3884,1996-09-15,1996,3,SEA,KC,KC,-3.5,38.5,72.0,0.0,17,35,0,0.0,1.0,-16.0,8.5,1446.188,1615.624,0.366676137955,1.0,0
3885,1996-09-16,1996,3,PIT,BUF,PIT,-2.0,40.0,57.0,6.0,24,6,0,1.0,0.0,-0.5,5.0,1555.416,1536.65,0.636089879515,0.0,1
3886,1996-09-22,1996,4,ATL,PHI,ATL,-2.0,43.0,72.0,0.0,18,33,0,1.0,0.0,-14.5,-5.333333333333333,1446.697,1544.815,0.442165365223,1.0,0
3887,1996-09-22,1996,4,BUF,DAL,DAL,-2.5,42.0,60.0,12.0,10,7,0,0.0,1.0,-2.6666666666666665,3.3333333333333335,1514.995,1621.251,0.482195389043,0.0,1
3888,1996-09-22,1996,4,CAR,SF,SF,-9.0,42.0,69.0,8.0,23,7,0,0.0,1.0,12.5,25.0,1476.1,1648.09,0.266354903174,0.0,1
3889,1996-09-22,1996,4,DET,CHI,DET,-4.5,42.0,72.0,0.0,35,16,0,1.0,0.0,1.3333333333333333,1.0,1534.242,1502.167,0.598037058587,1.0,1
3890,1996-09-22,1996,4,KC,DEN,KC,-5.0,40.5,67.0,8.0,17,14,0,1.0,0.0,11.666666666666666,13.0,1635.53,1546.911,0.644124720127,0.0,1
3891,1996-09-22,1996,4,MIN,GB,GB,-6.5,44.5,72.0,0.0,30,21,0,0.0,1.0,5.333333333333333,29.666666666666668,1576.612,1667.656,0.435310616562,1.0,1
3892,1996-09-22,1996,4,NE,JAX,NE,-8.0,39.0,63.0,10.0,28,25,0,1.0,0.0,3.3333333333333335,-2.0,1462.393,1356.856,0.720664989307,1.0,1
3893,1996-09-22,1996,4,NO,ARI,NO,-7.5,39.0,72.0,0.0,14,28,0,1.0,0.0,-11.0,-22.0,1433.743,1352.138,0.732222202541,1.0,0
3894,1996-09-22,1996,4,NYJ,NYG,NYJ,-2.0,37.0,66.0,11.0,6,13,0,1.0,0.0,-16.0,-17.0,1323.944,1408.849,0.581202787657,0.0,0
3896,1996-09-22,1996,4,LAR,WAS,LAR,-2.0,40.5,72.0,0.0,10,17,0,1.0,0.0,-12.0,8.333333333333334,1409.724,1503.098,0.539393210466,0.0,0
3897,1996-09-22,1996,4,TB,SEA,SEA,-2.0,38.0,78.0,11.0,13,17,0,0.0,1.0,-16.666666666666668,-16.666666666666668,1384.287,1426.282,0.567029430449,0.0,0
3898,1996-09-23,1996,4,IND,MIA,IND,-2.5,42.0,72.0,0.0,10,6,0,1.0,0.0,7.333333333333333,17.0,1573.469,1571.742,0.568349582926,0.0,1
3899,1996-09-29,1996,5,ARI,LAR,ARI,-1.0,38.5,83.0,4.0,31,28,0,1.0,0.0,-13.0,-10.333333333333334,1392.717,1390.867,0.455222993909,1.0,1
3900,1996-09-29,1996,5,BAL,NO,BAL,-6.0,41.0,60.0,6.0,17,10,0,1.0,0.0,-8.333333333333334,-11.75,1417.648,1393.165,0.742110192845,0.0,1
3902,1996-09-29,1996,5,CIN,DEN,DEN,-3.0,43.0,55.0,6.0,10,14,0,0.0,1.0,-2.6666666666666665,9.0,1436.171,1539.336,0.487608852105,0.0,0
3903,1996-09-29,1996,5,JAX,CAR,CAR,-2.5,39.0,81.0,8.0,24,14,0,0.0,1.0,-2.25,13.666666666666666,1349.842,1514.772,0.428848664881,0.0,1
3904,1996-09-29,1996,5,NYG,MIN,MIN,-5.5,38.0,64.0,14.0,15,10,0,0.0,1.0,-11.0,6.25,1428.278,1601.657,0.316340796671,0.0,1
3905,1996-09-29,1996,5,PIT,TEN,PIT,-5.5,39.0,53.0,8.0,30,16,0,1.0,0.0,5.666666666666667,7.333333333333333,1577.071,1522.507,0.701237804024,1.0,1
3906,1996-09-29,1996,5,LAC,KC,LAC,-2.0,38.5,66.0,8.0,22,19,0,1.0,0.0,2.25,9.5,1556.601,1643.105,0.501422795916,1.0,1
3907,1996-09-29,1996,5,SF,ATL,SF,-13.0,43.0,56.0,16.0,39,17,0,1.0,0.0,11.333333333333334,-14.666666666666666,1609.418,1421.979,0.798730119341,1.0,1
3908,1996-09-29,1996,5,SEA,GB,GB,-9.5,43.0,72.0,0.0,10,31,0,0.0,1.0,-11.5,20.0,1443.622,1642.611,0.300066693926,0.0,0
3909,1996-09-29,1996,5,TB,DET,DET,-6.5,40.0,81.0,9.0,0,27,0,0.0,1.0,-13.5,5.75,1366.947,1555.119,0.34384479297,0.0,0
3910,1996-09-29,1996,5,WAS,NYJ,WAS,-8.5,38.5,62.0,10.0,31,16,0,1.0,0.0,8.0,-13.75,1521.955,1304.516,0.79490695724,1.0,1
3911,1996-09-30,1996,5,PHI,DAL,PHI,-2.5,38.0,62.0,8.0,19,23,0,1.0,0.0,-0.25,1.75,1569.534,1605.454,0.592487175521,1.0,0
3912,1996-10-06,1996,6,BAL,NE,NE,-2.0,39.0,50.0,5.0,38,46,0,0.0,1.0,-4.5,3.25,1432.594,1469.406,0.510539803089,1.0,0
3913,1996-10-06,1996,6,BUF,IND,BUF,-3.5,38.0,52.0,8.0,16,13,0,1.0,0.0,-1.25,6.5,1530.792,1586.126,0.507217694715,0.0,1
3914,1996-10-06,1996,6,CHI,GB,GB,-7.5,42.0,61.0,11.0,6,37,0,0.0,1.0,-2.8,20.2,1488.813,1661.036,0.283775137625,1.0,0
3915,1996-10-06,1996,6,CIN,TEN,CIN,-1.0,42.0,59.0,5.0,27,30,0,1.0,0.0,-3.0,2.0,1422.082,1505.328,0.497237809315,1.0,0
3916,1996-10-06,1996,6,DEN,LAC,DEN,-3.5,42.0,60.0,9.0,28,17,0,1.0,0.0,8.0,2.4,1553.425,1571.466,0.56712712058,1.0,1
3917,1996-10-06,1996,6,DET,ATL,DET,-10.0,44.0,72.0,0.0,28,24,0,1.0,0.0,10.0,-16.5,1575.934,1411.317,0.798155529932,1.0,1
3918,1996-10-06,1996,6,MIA,SEA,MIA,-7.5,39.0,78.0,8.0,15,22,0,1.0,0.0,11.75,-13.4,1559.085,1425.196,0.677487200224,0.0,0
3919,1996-10-06,1996,6,MIN,CAR,MIN,-6.0,39.5,72.0,0.0,14,12,0,1.0,0.0,4.0,7.75,1577.116,1482.62,0.704612654035,0.0,1
3920,1996-10-06,1996,6,NO,JAX,NO,-2.0,40.5,72.0,0.0,17,13,0,1.0,0.0,-10.8,0.2,1378.218,1381.995,0.497044576959,0.0,1
3922,1996-10-06,1996,6,LAR,SF,SF,-10.5,43.0,72.0,0.0,11,28,0,0.0,1.0,-8.5,14.0,1379.97,1620.079,0.369431524274,0.0,0
3923,1996-10-07,1996,6,KC,PIT,KC,-4.0,38.0,59.0,10.0,7,17,0,1.0,0.0,7.0,7.75,1628.239,1594.25,0.555445185869,0.0,0
3924,1996-10-13,1996,7,ATL,TEN,ATL,-1.5,44.5,72.0,0.0,13,23,0,1.0,0.0,-14.0,2.2,1405.181,1518.356,0.387413492602,0.0,0
3925,1996-10-13,1996,7,BUF,MIA,BUF,-6.5,36.5,59.0,16.0,7,21,0,1.0,0.0,-0.4,8.0,1544.211,1524.401,0.665801781633,0.0,0
3926,1996-10-13,1996,7,CAR,LAR,CAR,-7.0,38.5,56.0,3.0,45,13,0,1.0,0.0,5.8,-10.2,1476.774,1365.653,0.651132023838,1.0,1
3927,1996-10-13,1996,7,DAL,ARI,DAL,-14.5,41.0,71.0,13.0,17,3,0,1.0,0.0,2.2,-9.8,1623.126,1403.613,0.818890064033,0.0,1
3928,1996-10-13,1996,7,IND,BAL,IND,-9.0,39.0,72.0,0.0,26,21,0,1.0,0.0,4.6,-5.2,1572.707,1408.535,0.719902028325,1.0,1
3929,1996-10-13,1996,7,JAX,NYJ,JAX,-7.5,38.5,72.0,15.0,21,17,0,1.0,0.0,-0.5,-15.166666666666666,1369.067,1272.991,0.740762053785,0.0,1
3930,1996-10-13,1996,7,NE,WAS,NE,-4.5,41.0,53.0,8.0,22,27,0,1.0,0.0,4.2,9.4,1493.465,1530.034,0.555605560054,1.0,0
3931,1996-10-13,1996,7,NO,CHI,NO,-1.0,40.0,72.0,0.0,27,24,0,1.0,0.0,-8.333333333333334,-7.5,1391.146,1465.653,0.526793415988,1.0,1
3932,1996-10-13,1996,7,NYG,PHI,PHI,-3.0,36.5,57.0,9.0,10,19,0,0.0,1.0,-7.8,-1.0,1452.819,1551.862,0.467447178855,0.0,0
3934,1996-10-13,1996,7,PIT,CIN,PIT,-10.0,41.0,58.0,9.0,20,10,0,1.0,0.0,8.2,-3.0,1626.325,1409.055,0.840522829353,0.0,1
3935,1996-10-13,1996,7,TB,MIN,MIN,-6.5,37.5,73.0,12.0,24,13,0,0.0,1.0,-16.2,3.6666666666666665,1346.132,1582.962,0.30966321448,0.0,1
3936,1996-10-14,1996,7,GB,SF,GB,-5.5,45.5,47.0,12.0,23,20,0,1.0,0.0,22.0,14.6,1684.196,1634.396,0.669382855042,0.0,1
3937,1996-10-17,1996,8,KC,SEA,KC,-9.0,39.0,62.0,19.0,34,16,0,1.0,0.0,4.166666666666667,-10.0,1596.164,1459.88,0.653253780326,1.0,1
3938,1996-10-20,1996,8,ARI,TB,ARI,-3.0,36.0,73.0,13.0,13,9,0,1.0,0.0,-10.5,-11.666666666666666,1395.807,1385.427,0.570631056437,0.0,1
3939,1996-10-20,1996,8,CAR,NO,CAR,-7.0,39.5,52.0,6.0,19,7,0,1.0,0.0,10.166666666666666,-6.714285714285714,1494.012,1405.45,0.702245289524,0.0,1
3940,1996-10-20,1996,8,DAL,ATL,DAL,-15.0,43.0,70.0,17.0,32,28,0,1.0,0.0,4.166666666666667,-13.333333333333334,1630.932,1384.949,0.847548112314,1.0,1
3941,1996-10-20,1996,8,DEN,BAL,DEN,-11.0,44.0,41.0,14.0,45,34,0,1.0,0.0,8.5,-5.166666666666667,1574.486,1401.689,0.790278102957,1.0,1
3942,1996-10-20,1996,8,TEN,PIT,PIT,-1.0,39.0,72.0,0.0,23,13,0,0.0,1.0,3.5,8.5,1538.588,1633.318,0.390370386114,0.0,1
3943,1996-10-20,1996,8,IND,NE,IND,-3.5,41.5,72.0,0.0,9,27,0,1.0,0.0,4.666666666666667,2.6666666666666665,1579.554,1473.831,0.664140324882,0.0,0
3944,1996-10-20,1996,8,NYJ,BUF,BUF,-7.0,37.5,54.0,10.0,22,25,0,0.0,1.0,-13.571428571428571,-2.6666666666666665,1264.488,1509.302,0.30334791992,1.0,0
3945,1996-10-20,1996,8,PHI,MIA,PHI,-2.5,37.0,49.0,9.0,35,28,0,1.0,0.0,0.6666666666666666,9.0,1572.323,1559.31,0.614901548572,1.0,1
3946,1996-10-20,1996,8,SF,CIN,SF,-14.5,43.0,54.0,16.0,28,21,0,1.0,0.0,11.666666666666666,-4.166666666666667,1625.422,1402.061,0.863154731915,1.0,1
3947,1996-10-20,1996,8,LAR,JAX,PICK,0.0,40.0,72.0,0.0,17,14,0,0.0,0.0,-13.833333333333334,0.14285714285714285,1348.416,1377.57,0.524991795718,0.0,1
3948,1996-10-20,1996,8,WAS,NYG,WAS,-7.5,37.5,50.0,11.0,31,21,0,1.0,0.0,8.666666666666666,-8.0,1549.668,1432.359,0.780507826162,1.0,1
3950,1996-10-27,1996,9,ARI,NYJ,ARI,-4.5,36.5,52.0,9.0,21,31,0,1.0,0.0,-8.428571428571429,-12.25,1408.044,1257.771,0.734412108612,1.0,0
3951,1996-10-27,1996,9,ATL,PIT,PIT,-6.0,41.0,72.0,0.0,17,20,0,0.0,1.0,-12.0,5.857142857142857,1380.915,1606.936,0.24071936066,0.0,0
3952,1996-10-27,1996,9,BAL,LAR,BAL,-6.0,43.0,62.0,3.0,37,31,0,1.0,0.0,-6.0,-11.428571428571429,1392.593,1360.654,0.666721296368,1.0,1
3953,1996-10-27,1996,9,CIN,JAX,CIN,-2.5,41.0,64.0,6.0,28,21,0,1.0,0.0,-4.571428571428571,-0.25,1396.187,1365.331,0.594085294848,1.0,1
3954,1996-10-27,1996,9,DEN,KC,DEN,-3.0,41.5,33.0,11.0,34,7,0,1.0,0.0,8.857142857142858,6.142857142857143,1583.582,1609.054,0.612823054185,0.0,1
3955,1996-10-27,1996,9,DET,NYG,DET,-10.0,41.0,72.0,0.0,7,35,0,1.0,0.0,5.428571428571429,-8.285714285714286,1548.333,1420.874,0.79634550994,1.0,0
3956,1996-10-27,1996,9,GB,TB,GB,-17.5,42.0,57.0,18.0,13,7,0,1.0,0.0,19.285714285714285,-10.571428571428571,1693.17,1373.19,0.897078959206,0.0,1
3957,1996-10-27,1996,9,TEN,SF,SF,-6.0,41.0,72.0,0.0,9,10,0,0.0,1.0,4.428571428571429,11.0,1564.97,1631.297,0.424363796168,0.0,0
3958,1996-10-27,1996,9,MIA,DAL,DAL,-3.0,41.0,81.0,14.0,10,29,0,0.0,1.0,6.714285714285714,4.142857142857143,1543.662,1634.966,0.543575855292,0.0,0
3959,1996-10-27,1996,9,NE,BUF,NE,-4.0,39.5,54.0,8.0,28,25,0,1.0,0.0,4.857142857142857,-1.8571428571428572,1520.287,1516.02,0.657695576113,1.0,1
3960,1996-10-27,1996,9,PHI,CAR,PHI,-4.0,37.5,59.0,6.0,20,9,0,1.0,0.0,1.5714285714285714,10.428571428571429,1587.97,1508.031,0.672568520563,0.0,1
3961,1996-10-27,1996,9,SEA,LAC,LAC,-3.5,42.0,72.0,0.0,32,13,0,0.0,1.0,-11.142857142857142,-1.1428571428571428,1446.991,1517.896,0.601499314667,1.0,1
3962,1996-10-27,1996,9,WAS,IND,WAS,-3.0,39.0,63.0,8.0,31,16,0,1.0,0.0,8.857142857142858,1.4285714285714286,1561.153,1533.098,0.631758577435,1.0,1
3963,1996-10-28,1996,9,MIN,CHI,MIN,-6.5,39.5,72.0,0.0,13,15,0,1.0,0.0,1.5714285714285714,-6.857142857142857,1543.667,1451.349,0.720944222017,0.0,0
3964,1996-11-03,1996,10,ATL,CAR,CAR,-1.5,41.5,72.0,0.0,20,17,0,0.0,1.0,-10.875,7.75,1373.589,1493.916,0.409316901211,0.0,1
3965,1996-11-03,1996,10,BAL,CIN,BAL,-3.5,45.0,38.0,10.0,21,24,0,1.0,0.0,-4.5,-3.125,1406.162,1410.751,0.635935837692,0.0,0
3966,1996-11-03,1996,10,BUF,WAS,BUF,-3.0,39.5,34.0,15.0,38,13,0,1.0,0.0,-2.0,9.625,1505.225,1580.795,0.445877722271,1.0,1
3967,1996-11-03,1996,10,CHI,TB,CHI,-6.5,36.0,32.0,10.0,13,10,0,1.0,0.0,-5.75,-10.0,1468.2,1369.934,0.660134656561,0.0,1
3968,1996-11-03,1996,10,DAL,PHI,DAL,-8.5,40.5,50.0,8.0,21,31,0,1.0,0.0,6.0,2.75,1662.332,1602.085,0.675397618707,1.0,0
3969,1996-11-03,1996,10,GB,DET,GB,-11.0,44.0,33.0,11.0,28,18,0,1.0,0.0,17.625,1.25,1696.426,1492.853,0.854918166871,1.0,1
3970,1996-11-03,1996,10,IND,LAC,IND,-6.0,41.0,72.0,0.0,19,26,0,1.0,0.0,-0.625,-3.375,1513.456,1487.347,0.697000531627,1.0,0
3971,1996-11-03,1996,10,MIN,KC,KC,-1.5,38.0,72.0,0.0,6,21,0,0.0,1.0,1.125,2.0,1526.815,1580.028,0.397856895666,0.0,0
3972,1996-11-03,1996,10,NE,MIA,NE,-4.0,43.0,39.0,19.0,42,23,0,1.0,0.0,4.625,3.5,1531.082,1516.296,0.632209699581,1.0,1
3973,1996-11-03,1996,10,NO,SF,SF,-8.5,41.0,72.0,0.0,17,24,0,0.0,1.0,-7.375,9.75,1391.431,1638.198,0.23494446688,0.0,0
3974,1996-11-03,1996,10,NYG,ARI,NYG,-5.5,37.0,42.0,16.0,16,8,0,1.0,0.0,-3.75,-8.625,1476.353,1366.823,0.705468755983,0.0,1
3975,1996-11-03,1996,10,PIT,LAR,PIT,-13.0,40.0,34.0,10.0,42,6,0,1.0,0.0,5.5,-10.75,1614.261,1347.086,0.855354841497,1.0,1
3976,1996-11-03,1996,10,SEA,TEN,PICK,0.0,40.5,72.0,0.0,23,16,0,0.0,0.0,-7.375,3.75,1477.539,1558.069,0.529621889508,0.0,1
3978,1996-11-10,1996,11,CAR,NYG,CAR,-4.5,36.0,38.0,4.0,27,17,0,1.0,0.0,6.555555555555555,-2.4444444444444446,1477.449,1487.266,0.587603679928,1.0,1
3979,1996-11-10,1996,11,CIN,PIT,PIT,-4.0,41.5,32.0,11.0,34,24,0,0.0,1.0,-2.4444444444444446,8.88888888888889,1427.459,1622.339,0.31933494743,1.0,1
3980,1996-11-10,1996,11,DEN,CHI,DEN,-10.5,42.0,47.0,10.0,17,12,0,1.0,0.0,10.0,-4.777777777777778,1619.07,1475.451,0.827700012292,0.0,1
3981,1996-11-10,1996,11,JAX,BAL,JAX,-3.5,44.5,53.0,8.0,30,27,0,1.0,0.0,-1.0,-4.333333333333333,1350.767,1389.453,0.536812904184,1.0,1
3982,1996-11-10,1996,11,KC,GB,GB,-3.0,41.0,30.0,8.0,27,20,0,0.0,1.0,3.4444444444444446,16.77777777777778,1608.849,1703.934,0.4441738379,1.0,1
3983,1996-11-10,1996,11,MIA,IND,MIA,-3.5,41.5,65.0,16.0,37,13,0,1.0,0.0,1.0,-1.3333333333333333,1493.911,1486.202,0.645101378665,1.0,1
3984,1996-11-10,1996,11,NO,TEN,TEN,-3.5,40.5,72.0,0.0,14,31,0,0.0,1.0,-7.333333333333333,2.5555555555555554,1381.446,1536.192,0.360095115176,1.0,0
3985,1996-11-10,1996,11,NYJ,NE,NE,-6.5,42.0,46.0,11.0,27,31,0,0.0,1.0,-9.777777777777779,6.222222222222222,1298.992,1553.466,0.239739943641,1.0,0
3986,1996-11-10,1996,11,PHI,BUF,PHI,-3.5,39.0,42.0,12.0,17,24,0,1.0,0.0,3.5555555555555554,1.0,1636.3,1538.959,0.695633536226,1.0,0
3987,1996-11-10,1996,11,SF,DAL,SF,-3.5,42.5,58.0,2.0,17,20,0,1.0,0.0,9.444444444444445,4.222222222222222,1648.183,1628.117,0.653985148298,0.0,0
3988,1996-11-10,1996,11,SEA,MIN,SEA,-2.0,39.0,72.0,0.0,42,23,0,1.0,0.0,-5.777777777777778,-0.6666666666666666,1499.417,1497.995,0.620391610612,1.0,1
3989,1996-11-10,1996,11,LAR,ATL,ATL,-1.5,42.5,72.0,0.0,59,16,0,0.0,1.0,-13.555555555555555,-9.333333333333334,1339.008,1390.055,0.54854643978,1.0,1
3991,1996-11-10,1996,11,WAS,ARI,WAS,-10.5,40.0,42.0,10.0,34,37,0,1.0,0.0,5.777777777777778,-8.555555555555555,1547.061,1355.91,0.833827612237,1.0,0
3992,1996-11-11,1996,11,LAC,DET,LAC,-3.5,44.0,67.0,4.0,27,21,0,1.0,0.0,-2.2222222222222223,0.0,1514.602,1485.345,0.663947160346,1.0,1
3993,1996-11-17,1996,12,ARI,NYG,ARI,-1.5,36.0,57.0,5.0,31,23,0,1.0,0.0,-7.4,-3.2,1381.445,1467.558,0.478163221414,1.0,1
3994,1996-11-17,1996,12,ATL,NO,ATL,-4.0,44.0,72.0,0.0,17,15,0,1.0,0.0,-12.7,-8.3,1353.961,1360.693,0.593924818888,0.0,1
3995,1996-11-17,1996,12,BUF,CIN,BUF,-7.0,42.0,41.0,6.0,31,17,0,1.0,0.0,1.6,-1.2,1571.198,1462.048,0.706499217085,1.0,1
3996,1996-11-17,1996,12,DET,SEA,DET,-4.5,45.0,72.0,0.0,17,16,0,1.0,0.0,-0.6,-3.3,1471.627,1523.004,0.40139068547,0.0,1
3997,1996-11-17,1996,12,TEN,MIA,TEN,-3.5,42.0,72.0,0.0,20,23,0,1.0,0.0,4.0,3.3,1556.944,1518.643,0.578019343989,1.0,0
3998,1996-11-17,1996,12,IND,NYJ,IND,-6.0,40.0,72.0,0.0,34,29,0,1.0,0.0,-3.6,-9.2,1461.47,1291.539,0.73872111009,1.0,1
